"Plant_I.D." "Year" "ElectricityKWH" "Sulfur_Dioxide_Daily" "Nitrous_Oxide_Daily" "Dollars_Millions" "Employees" "Heat_Content_of_Coal_Daily" "Heat_Content_of_Oil_Daily" "Heat_Content_of_Gas_Daily" "CAA"
"758" 1004 93 214.91805 16.1888219178082 3.85383561643836 380.206270327807 62 2.2618668870411 0.0582128554191781 0 1
"759" 1008 93 2368.87725 126.168082191781 23.5492328767123 873.501977886415 143 20.1486333185589 0.231465401309589 0 1
"760" 1012 93 2275.728 120.291698630137 23.9636438356164 619.893325351177 88 19.5465180327123 0.00609376837808219 0.00847694938356164 1
"761" 1047 93 728.92596 11.7853424657534 11.9661095890411 527.185521185006 54 7.56091806876164 0.0349371557260274 0 1
"762" 1250 93 1734.617 11.2898356164384 15.5778082191781 681.022957654054 140 15.9885316470575 0 0.299934100865753 1
"763" 1355 93 3106.33 123.820547945205 29.849095890411 803.099406835788 156 26.1014599175178 0.0731791775342466 0 1
"764" 1356 93 10702.203 308.788273972603 93.0921917808219 2183.75951513403 238 87.6049162165644 0.102450848547945 0 1
"765" 1357 93 917.447 53.515095890411 13.6278082191781 404.995390304434 103 8.52639936568767 0.00991459824657534 0 1
"766" 1364 93 7313.207 499.884876712329 67.7606575342466 1942.14019678211 327 60.8523090372164 0.162410561753425 0.0709430132876712 1
"767" 1570 93 286.208 5.92153424657534 1.95904109589041 358.478196176451 68 2.48200517299726 0.0204463296493151 0 1
"768" 1606 93 866.587 26.525397260274 7.82153424657534 217.397839845534 67 6.77796205252603 0 0 1
"769" 1695 93 1713.317 23.9814520547945 16.5387671232877 805.183775909344 153 13.6254089947233 0.0121875367561644 0.057489895890411 1
"770" 1745 93 3249.484 51.868904109589 32.0043561643836 1998.15841426367 323 27.5403065937534 0.107027885733041 0 1
"771" 1943 93 466.4582 4.23928767123288 6.80865753424658 253.604873232227 47 4.20901208365479 0.0146358355068493 0 1
"772" 2080 93 2557.7906 18.8107397260274 34.3800547945205 651.976212783034 158 22.6757300008767 0.0251554198405808 0 1
"773" 2103 93 9409.548 313.804684931507 77.2653424657534 3198.00638155737 451 77.0876685741041 0.503587400054795 0 1
"774" 2107 93 3263.58 187.198931506849 71.7858356164384 1178.6309666164 236 28.5706708587123 0.0438906449589041 0 1
"775" 2526 93 760.2308 31.8686301369863 7.53879452054794 520.533126517755 70 6.66521473150685 0.0149119604403288 0 1
"776" 2527 93 965.926879 40.6864383561644 9.19005479452055 526.578463029065 83 8.16028989823562 0.0185477178082192 0 1
"777" 2535 93 1913.271753 62.9189863013699 14.2918356164384 546.2803229426 97 14.4628623811233 0.0301400414383562 0 1
"778" 2549 93 3523.557 121.567506849315 44.6472602739726 2207.75592244219 307 29.6038969321479 0 0 1
"779" 2554 93 3564.144 141.14898630137 27.5933150684931 1257.8072043748 210 27.7374755786795 0.0604992831780822 0 1
"780" 2642 93 1083.524 47.6804383561644 8.90643835616438 530.051526998089 131 9.11522565333699 0.0586377667726027 0 1
"781" 2706 93 2480.792 54.2863287671233 28.1000547945205 417.697673646228 58 19.4952174540493 0.0216633971687671 0 1
"782" 2718 93 3518.076 71.2086575342466 29.0645479452055 1310.37207031133 160 28.2076774078521 0.128682838631737 0 1
"783" 2721 93 2472.508 49.7037260273973 20.0566301369863 1007.13149821805 140 19.6046544490521 0.0752287475644274 0 1
"784" 2727 93 11202.631 205.462136986301 83.7220821917808 1692.02991039177 175 81.6515084557808 0.129842910700521 0 1
"785" 2790 93 434.29171 5.89641095890411 2.1878904109589 217.697774069838 47 4.51743156468493 0 0.000263040361643836 1
"786" 2850 93 14578.047 349.331095890411 166.38104109589 2811.71856294227 535 114.178261710625 0.097618058568148 0 1
"787" 2864 93 2504.404 222.64701369863 36.6079452054795 1239.99592964626 237 23.5743500671233 0.0120479938443123 0 1
"788" 2872 93 6786.165 620.517287671233 109.805534246575 2184.1378043444 359 53.5579879955014 0.137324227103211 0 1
"789" 2876 93 7388.107 582.978712328767 127.426438356164 1629.10516181545 337 57.7111223091452 0.0270385392788384 0 1
"790" 3098 93 2531.7296 15.3770684931507 35.1568219178082 1256.67493046169 196 23.3048530120603 0.0472892950469589 0 1
"791" 3130 93 1191.618 41.1085479452055 12.7460273972603 623.938686958541 91 10.6356204622027 0.0638117032398904 0 1
"792" 3131 93 3543.023 136.376054794521 35.8866301369863 1181.85419857724 133 28.9861643073205 0.261543054969863 0 1
"793" 3138 93 1552.108 57.3136164383562 21.3447123287671 797.584751345474 140 13.9388585204712 0.0261094031583288 0 1
"794" 3140 93 8112.732 284.80704109589 43.5997808219178 1828.01265680587 212 63.1656070595836 0.377633207242258 0 1
"795" 3149 93 9942.653 368.716547945205 77.3954246575342 1738.55174055751 191 74.7923131803616 0.325233796738833 0 1
"796" 3178 93 2217.695 89.779397260274 27.5475890410959 528.863604507512 88 18.1505435631123 0.0182155450438356 0 1
"797" 3297 93 4326.47 105.801643835616 49.4305479452055 777.623820432967 93 34.0949705036712 0.111651710379386 0 1
"798" 3497 93 5964.132 165.007369863014 48.0659726027397 1106.17965160527 178 53.2745539765151 0 0.796038339863014 1
"799" 3644 93 1359.725 15.3320273972603 12.5157534246575 332.601294646516 90 11.8375716719342 0.00708185589041096 0 1
"800" 3775 93 4112.403 54.844904109589 46.012 963.781342490859 169 30.6586467087288 0.0269636908067014 0 1
"801" 3776 93 1533.276 28.38 12.6237808219178 769.974767581681 125 12.5051091746137 0.0850464930009205 0 1
"802" 3788 93 2089.635 36.5703561643836 17.6754794520548 1105.70215735034 187 17.8707837587014 0.187394209493227 0 1
"803" 3796 93 1236.259 24.2405479452055 15.0777260273973 544.474696839458 119 10.1858140568219 0.0316322896438356 0 1
"804" 3936 93 994.852 16.1060273972603 12.2105753424658 798.002390078093 136 8.13328602696986 0.0172168887046685 0 1
"805" 3945 93 158.753 3.90586301369863 2.52043835616438 462.84118677838 80 1.64849707084931 0.0137893851123288 0 1
"806" 3946 93 690.858 22.7216438356164 12.985095890411 491.741449026024 72 5.77092069963288 0.0123628969972603 0 1
"807" 3947 93 4831.3 396.62498630137 85.3082739726027 1019.55943140519 226 36.8562458534466 0.0186592637831178 0 1
"808" 3948 93 6568.1 159.22597260274 76.610602739726 1906.81068602856 253 49.535118238389 0.261250884574323 0 1
"809" 4054 93 1111.269 11.7431232876712 17.2824931506849 297.274852597973 63 9.28589292036164 0.00958869123849863 0 1
"810" 4072 93 1532.576 20.7048493150685 26.8058904109589 732.734851118516 150 13.5595152965096 0 0.222299616986301 1
"811" 4158 93 6043.644 62.8473424657534 101.879780821918 1277.12513415641 252 53.2307489240548 0.0489760919506849 0 1
"812" 4162 93 4565.15 55.5684109589041 51.202 1057.75051445707 212 39.0873606243616 0.0240783100273973 0.073166330630137 1
"813" 6002 93 14843.774 179.06498630137 118.374739726027 4083.26983378231 423 111.579555742455 0.0770843759125808 1.82526412823836 1
"814" 6004 93 8031.451 591.957835616438 69.8523835616438 2355.55145268927 245 65.6337176634411 0.268179765632877 0 1
"815" 6016 93 2217.871 25.1401917808219 22.0450410958904 897.686908032099 129 17.9424539067616 0.0195034311221918 0 1
"816" 6017 93 5733.074 76.303205479452 36.7783835616438 1929.01473023407 212 46.5592462753315 0.122451452932142 0 1
"817" 6095 93 6759.133 61.641698630137 64.2011506849315 1258.81728153437 216 54.5025306051781 0.0396942406663562 0 1
"818" 6139 93 8056.686 84.7978356164383 110.658575342466 1212.69164433765 130 67.8404082214356 0.124168539945205 0 1
"819" 6146 93 15626.801 185.022136986301 123.539726027397 2553.72432557793 438 134.086037095693 0.231758792482192 0 1
"820" 6147 93 11059.499 171.328082191781 109.67895890411 1874.93269652584 342 95.6267669125973 0.225243485063014 0 1
"821" 6155 93 4983.003 136.132109589041 50.8710136986301 1394.37825676371 219 41.2547211883562 0.0840852356054795 0 1
"822" 6178 93 4717.859 50.0714520547945 35.4540547945205 730.954290382224 104 36.7480595045589 0.0131294775465863 0 1
"823" 6193 93 7836.167 65.6035342465754 73.3159178082192 1115.39404032891 146 62.8765096435069 0 0.0879360951123288 1
"824" 6248 93 3049.384 33.9143561643836 48.5979452054795 1129.78107945487 126 26.6516351700493 0.0013944275417589 0.154264018684932 1
"825" 6264 93 5450.685 75.082301369863 44.079698630137 1757.532640644 244 40.9378572766685 0.13078613634194 0 1
"826" 8042 93 13825.005 266.964383561644 155.068739726027 1564.95495015299 176 101.820695536225 0.0980164264512329 0 1
"827" 8102 93 13911.035 992.416630136986 176.50002739726 2758.58528059459 387 107.545452331216 0.241063359662367 0 1
"828" 8226 93 3238.308 97.6168767123288 18.0424657534247 1013.58095101084 150 25.4533970367781 0 0.188029215583562 1
"829" 3 94 9267.52 173.503479452055 76.6365753424657 2096.12338410309 379 71.6070565930192 0.000459976657019178 0.276433660643836 1
"830" 8 94 7412.375 264.762246575342 64.3229863013699 1972.55586191917 438 57.5992978776 0.103936696104625 0 1
"831" 470 94 3253.066 27.7925479452055 41.1303561643836 1108.3923780695 114 27.1699401440384 0 0.063628307260274 1
"832" 602 94 8857.557 125.633616438356 73.9482191780822 2608.05719172568 165 70.3113436989206 0.236614581632071 0 1
"833" 641 94 3953.253 185.408109589041 37.4876164383562 1591.45623377427 242 33.6744926168548 0.0536012891281479 0.412867380821918 1
"834" 708 94 1316.388 39.1910410958904 14.428602739726 1151.01913010315 234 11.4562744338575 0.0976166388246575 0 1
"835" 709 94 7047.765 187.442109589041 83.5880821917808 1708.44134459583 357 54.8973527427288 0.0411017426630137 0 1
"836" 728 94 2346.912 88.432602739726 17.7448219178082 1633.66404468104 357 20.6109640101699 0.106957943975342 0 1
"837" 856 94 3520.325 80.7831232876712 31.5842465753425 1050.40145910894 160 28.4379597698795 0.0559981972112548 0 1
"838" 861 94 4144.047 190.477424657534 95.1843561643836 1276.29895147539 289 34.7669654003178 0.0444048349089205 0 1
"839" 862 94 441.6373 31.6710684931507 6.37405479452055 510.829168628893 104 3.90764731943014 0.0306905107244055 0 1
"840" 863 94 357.1146 19.9146301369863 3.53997260273973 395.726787320754 88 2.99969847376438 0.039699993831189 0 1
"841" 864 94 1049.0827 76.4290136986301 10.5684931506849 806.107564636004 145 9.1832427842137 0.462766348436153 0 1
"842" 876 94 3521.605 362.887452054795 86.804904109589 1540.43039808273 268 32.1562838693096 0 0.0976292448493151 1
"843" 879 94 3354.541 35.8856438356164 54.5002739726027 3076.81154461509 319 33.1973712845425 0 0.181662771665753 1
"844" 887 94 7184.34 178.901068493151 62.1585205479452 2212.22995743544 333 60.3596403815507 0.11257442224491 0.369876500909589 1
"845" 889 94 8640.51255 616.69397260274 149.980712328767 2072.04768838936 275 71.4131300061041 0.0684579402739726 0 1
"846" 983 94 9095.228 700.221342465753 166.709178082192 2038.05498460345 397 71.3401179989096 0.0190281407948877 0 1
"847" 988 94 4348.18 150.737178082192 66.7303561643836 1925.49618981283 210 33.9122693809808 0.101485979406 0 1
"848" 991 94 553.24 20.0173698630137 4.97594520547945 697.008203194288 100 5.16456802305205 0.0840938383742301 0 1
"849" 994 94 10164.108 318.578712328767 71.8324383561644 3111.29635373856 327 84.5511602185151 0.131606849248767 0 1
"850" 1004 94 290.04705 20.5858356164384 5.03402739726027 388.425622093882 57 2.92550342728767 0.0642189436767123 0 1
"851" 1008 94 3057.92605 131.652082191781 27.7998904109589 891.623668334969 133 25.7679974845479 0.180182647726027 0 1
"852" 1012 94 1850.7608 106.789506849315 18.8331232876712 645.386982182188 97 15.7392771376274 0.00328125989589041 0.0215834412493151 1
"853" 1047 94 837.4595 15.2077534246575 12.9645479452055 529.951928791254 54 8.17638690849863 0.064208826739726 0 1
"854" 1250 94 1784.02 9.91331506849315 14.9440547945205 689.618218047836 138 16.1856288499068 0 0.329090711794521 1
"855" 1355 94 3414.563 122.291287671233 22.7287123287671 821.915706719615 150 28.6474055775452 0.0538221047671233 0 1
"856" 1356 94 10943.635 261.374712328767 83.104301369863 2408.50285445869 248 88.7980846403014 0.120391550136986 0 1
"857" 1357 94 923.632 56.5558356164384 14.0053698630137 406.537947220528 100 8.6777320420274 0.0127473406027397 0 1
"858" 1364 94 7081.421 514.280164383562 67.0885205479452 1993.18508406399 319 59.634744181989 0.181767634520548 0.0694616046575342 1
"859" 1570 94 323.145 6.74175342465753 2.1307397260274 375.988313351777 68 2.80465179739726 0.0271032741863014 0 1
"860" 1606 94 886.2272 27.8720821917808 7.23479452054795 216.939923867418 67 7.11905924002192 0 0 1
"861" 1695 94 1974.55 26.7339178082192 19.0837534246575 814.684051806425 151 15.6598733138795 0.0117187853424658 0.0761179068493151 1
"862" 1745 94 3302.27 53.4244109589041 32.0632328767123 2033.81194983437 305 28.3103050619178 0.0975909418047123 0 1
"863" 1943 94 475.6073 4.46471232876712 7.27975342465753 255.277574840143 46 4.2874620247726 0.0132194643287671 0 1
"864" 2080 94 2568.2809 18.1784109589041 16.3772054794521 654.733761643346 146 18.8627473425863 0.0214563034686575 0 1
"865" 2103 94 11587.748 363.412493150685 87.7028493150685 3283.94435995694 437 96.1223677135397 0.302152440032877 0 1
"866" 2107 94 2836.889 144.132712328767 56.1006575342466 1196.45612706688 227 24.7315060492603 0.0466626856931507 0 1
"867" 2526 94 626.155457 23.829397260274 5.42904109589041 517.91053821933 55 5.27385486986301 0.00790171560221918 0 1
"868" 2527 94 725.18165 29.2239726027397 6.28906849315069 526.516595941857 61 5.95905847155616 0.0180840248630137 0 1
"869" 2535 94 1786.920877 59.3400821917808 13.1856712328767 550.103017621326 101 13.4474326421918 0.0211703583616767 0 1
"870" 2549 94 3717.172 127.721342465753 30.4815068493151 2242.41211705653 285 32.242079509611 0 0 1
"871" 2554 94 3067.662 132.546054794521 16.9565753424658 1289.75604176133 204 24.4041240560055 0.102950884903118 0 1
"872" 2642 94 938.919 41.8944109589041 7.89120547945205 532.566689382161 107 8.12360443944658 0.037230328109589 0 1
"873" 2706 94 2130.038 50.6367397260274 24.7558082191781 423.683059520949 74 16.891824774674 0.0249600010857534 0 1
"874" 2718 94 3510.104 76.6629589041096 25.0729589041096 1325.07935384218 138 27.8851621430466 0.149969224771397 0 1
"875" 2721 94 2135.624 39.420904109589 17.610904109589 1096.71838273391 132 17.3362801233205 0.0804646165476329 0 1
"876" 2727 94 11481.844 208.338356164384 78.7243287671233 1744.00497664017 173 83.3266353924 0.167566004459901 0 1
"877" 2790 94 445.50778 7.79249315068493 2.36523287671233 218.547521786329 50 4.8317508258411 0 0.000426758095890411 1
"878" 2850 94 15360.667 392.563123287671 178.498328767123 2838.71835403295 535 120.383551493901 0.126997657065616 0 1
"879" 2864 94 2333.689 202.950575342466 37.9394520547945 1245.18689047189 225 21.6410533513808 0.0111336351964274 0 1
"880" 2872 94 5737.988 536.962438356164 81.7266849315069 2215.27422628216 369 46.0975144100384 0.202847523859381 0 1
"881" 2876 94 7960.01 632.832301369863 138.518082191781 1632.22810495791 337 64.0541574012164 0.025639994143726 0 1
"882" 3098 94 2258.805 14.8200547945205 32.1834246575342 1277.80133001641 191 21.2670965131397 0.1117435114656 0 1
"883" 3130 94 1241.64 42.5715342465753 10.2012054794521 629.681789388806 79 11.2262281336932 0.069935242391211 0 1
"884" 3131 94 3118.121 135.613342465753 24.5269315068493 1249.14391834287 118 27.3646104061151 0.278762081720548 0 1
"885" 3138 94 1296.819 48.9997260273973 17.7789589041096 775.429401850457 124 11.5108127535288 0.0241987723960931 0 1
"886" 3140 94 7034.345 274.137534246575 38.7484383561644 1936.70542263099 209 55.5015914612384 0.642946230866071 0 1
"887" 3149 94 8322.705 323.433945205479 46.6865205479452 1774.19933334518 187 64.8573866350685 0.570336394077666 0 1
"888" 3178 94 1463.472 60.1032328767123 16.8496712328767 626.964199027782 87 12.0638747054137 0.0233532628767123 0 1
"889" 3297 94 4284.279 114.348575342466 49.5588493150685 782.002069094924 93 33.5601988497534 0.149039559197852 0 1
"890" 3497 94 6843.953 172.120602739726 54.8401643835616 1115.50536980443 192 60.3441198761096 0 0.744885661183562 1
"891" 3644 94 1366.958 14.5291780821918 12.9576712328767 337.012311536978 90 12.0974126726959 0.00755397961643836 0 1
"892" 3775 94 4415.564 59.1052054794521 49.9973424657534 976.08675234455 173 33.3225055905041 0.0311353355821315 0 1
"893" 3776 94 1706.323 31.1851232876712 14.0296438356164 772.924589777155 129 13.8391679898575 0.104804462885375 0 1
"894" 3788 94 2109.207 35.5761917808219 17.8135068493151 1122.4460313727 179 17.9249602774356 0.210927951781151 0 1
"895" 3796 94 996.138 23.3084109589041 12.106904109589 522.485134642157 106 8.1642966870411 0.0236061863013699 0 1
"896" 3936 94 981.937 15.4698082191781 11.8211232876712 817.910643516859 134 7.9225847556 0.0148409395426849 0 1
"897" 3945 94 262.443 6.77684931506849 4.13484931506849 468.436452767736 77 2.6759282270137 0.0209218256876712 0 1
"898" 3946 94 765.44 25.0707397260274 14.5118630136986 495.917397125492 72 6.43649808591781 0.0104609128438356 0.0118522325589041 1
"899" 3947 94 4498.271 381.878575342466 80.7701917808219 1021.16406754485 235 34.8018842492055 0.0206026295811288 0 1
"900" 3948 94 8600.09 227.008383561644 72.7938082191781 1951.85050591707 250 67.3974174198575 0.195231766853392 0 1
"901" 4054 94 1156.103 10.8132328767123 11.4863287671233 298.622074182358 65 9.3333419971726 0.00410949980383562 0 1
"902" 4072 94 1677.014 18.3562739726027 22.8891232876712 750.499461256684 143 16.1096146818082 0 0.237503928 1
"903" 4158 94 6183.48 67.4459452054794 101.446383561644 1297.68315018071 249 54.6048544299616 0.0575990945753425 0 1
"904" 4162 94 4951.002 56.0538082191781 54.4469589041096 1104.01872386033 209 41.6734806411616 0.0146358355068493 0.0983682630082192 1
"905" 6002 94 14042.675 167.214794520548 111.953315068493 4099.06792745247 391 105.105414139874 0.104764612270586 2.29654453530411 1
"906" 6004 94 7507.569 600.977397260274 66.0959452054795 2370.51963566911 245 61.2829571756712 0.252488396367123 0.0786591850684931 1
"907" 6016 94 2154.023 26.3955342465753 21.8007123287671 902.014853468868 129 17.3997961807562 0.0215544984590466 0 1
"908" 6017 94 5232.107 71.4887945205479 35.2659452054795 1952.11508240583 239 44.2106756324548 0.13318755320663 0 1
"909" 6095 94 5413.48 49.0612602739726 53.2887397260274 1264.17296838491 175 44.5464159821096 0.0509020262662685 0 1
"910" 6139 94 7547.96 76.0856438356164 101.908109589041 1218.86673310183 133 62.9350353210411 0.124640663671233 0 1
"911" 6146 94 16492.472 201.97197260274 130.929753424658 2559.91540091302 447 142.769040222477 0.193132327068493 0 1
"912" 6147 94 7237.976 138.443397260274 65.5199452054794 1882.27411816493 271 62.3207207756384 0.0805105845369863 0 1
"913" 6155 94 5808.313 90.2476164383562 54.3902739726027 1400.16923697503 214 45.8344623255945 0.0258723801863014 0 1
"914" 6178 94 4016.14 39.0798356164384 29.6630410958904 733.896731450406 83 31.5370892667945 0.0210672566568493 0 1
"915" 6193 94 7603.65 69.1816438356164 72.4982465753425 1120.112005748 142 61.2185426378795 0 0.0693602747013699 1
"916" 6248 94 2734.983 30.6085753424658 43.8478904109589 1206.62168423717 119 24.0415147275781 0.000454338150805479 0.106948389090411 1
"917" 6264 94 7480.22 102.175424657534 59.8967945205479 1757.48519452444 238 55.8616596720329 0.242192430063912 0 1
"918" 8042 94 13268.637 231.67698630137 147.242082191781 1565.76958668811 172 96.1173163108438 0.0672436785183781 0 1
"919" 8102 94 12476.389 893.601506849315 160.969479452055 2784.96272956227 464 97.4122102148055 0.177791489435441 0 1
"920" 8226 94 3928.002 133.764246575342 22.1284109589041 1016.14158000001 133 31.148295378411 0 0.178536959309589 1
"921" 3 95 9814.575 181.413616438356 79.9597260273973 2115.70057531235 344 75.3838129087562 0.051289107019989 0.250083536210959 1
"922" 8 95 8853.639 354.759671232877 74.3875342465753 1994.61724587784 404 68.6913102288164 0.0862187694680219 0 1
"923" 470 95 4023.033 33.1740547945206 50.3390410958904 1089.99274189784 111 33.1923197212603 0 0.0983584672438356 1
"924" 602 95 9091.443 130.466904109589 74.7510410958904 2600.53739034622 155 71.3568473980274 0.141865561617682 0 1
"925" 641 95 3609.457 77.5914794520548 33.3447945205479 1596.39956735293 238 30.8345971044822 0.035964024830137 0.714207575342466 1
"926" 708 95 2521.65 55.1412054794521 25.6520821917808 1159.97156555166 228 21.2299097039178 0.0859400073863014 0 1
"927" 709 95 8697.459 203.820328767123 104.657287671233 1720.77634193597 352 67.846008186937 0.0434370689506849 0 1
"928" 728 95 2702.823 49.2363835616438 19.0311780821918 1661.23395456529 339 23.7975953768384 0.0862502601205479 0 1
"929" 856 95 3473.843 99.105698630137 32.0525205479452 1052.01570663069 160 27.9495718632493 0.0555687467254356 0 1
"930" 861 95 3091.145 76.1476438356164 71.8672328767123 1281.35292689019 278 25.7932071250685 0.0440238614128274 0 1
"931" 862 95 323.5978 23.5591232876712 4.79553424657534 511.16260823348 102 2.93973458531507 0.0227814333643726 0 1
"932" 863 95 299.8921 20.3959726027397 3.25484931506849 397.674996039364 86 2.7489847166137 0.0277584874932822 0 1
"933" 864 95 1066.3069 60.5394246575342 10.5755068493151 803.799980886364 146 8.99533079663014 0.19122584087811 0 1
"934" 876 95 2350.041 30.6676712328767 53.0209315068493 1556.60574797703 236 21.629606117474 0 0.121680415791781 1
"935" 879 95 4778.16 48.3861917808219 73.2354246575343 3115.11169983441 296 44.2290359460493 0 0.137457859315068 1
"936" 887 95 7821.165 72.7458356164384 67.5096712328767 2242.61913120544 321 64.7696366594794 0.0214146520390849 0.315507037734247 1
"937" 889 95 9752.835 691.355068493151 161.16104109589 2040.53770761093 233 79.2329367988603 0.0727070538082192 0 1
"938" 983 95 9340.285 251.884328767123 198.696164383562 2061.50379026179 413 76.0797492959014 0.0250701947634082 0 1
"939" 988 95 4093.609 99.0843835616438 61.1626301369863 1935.20210588117 233 31.7731263995178 0.0913731026837425 0 1
"940" 991 95 688.587 23.9330684931507 5.98495890410959 709.520503739802 96 6.41056034710685 0.0520797793685918 0 1
"941" 994 95 10519.333 307.243452054795 76.8666301369863 3123.83210539699 324 87.5323446975945 0.0955568810389315 0 1
"942" 1004 95 176.041 12.9352054794521 3.34339726027397 390.952379916828 56 1.9303583076 0.0443526517479452 0 1
"943" 1008 95 2645.753 103.638410958904 24.3480273972603 896.601754209946 129 22.7668211350521 0.178853889222247 0 1
"944" 1012 95 2111.4575 19.4659726027397 21.8430136986301 649.567834764834 101 18.2290768485205 0 0.0211467268027397 1
"945" 1047 95 775.61082 14.1235890410959 12.2720821917808 531.604463524303 54 7.75718198929315 0.0311601659178082 0 1
"946" 1250 95 1826.733 8.87046575342466 14.5583561643836 721.159291526582 129 16.5391234604548 0 0.27063954630411 1
"947" 1355 95 2378.139 70.0773150684931 16.1141917808219 830.509269488853 146 19.9378955940986 0.0637367030136986 0 1
"948" 1356 95 11790.91 144.080684931507 88.1534520547945 2446.20150668469 260 96.6159721055836 0.098673858739726 0 1
"949" 1357 95 738.493 50.388904109589 9.81575342465753 414.321053947715 97 7.09015739926027 0.0160522066849315 0 1
"950" 1364 95 7368.357 510.681452054795 68.4280273972603 2005.73019402657 317 59.863151217189 0.145414107616438 0.0908597293150685 1
"951" 1570 95 197.208 4.26717808219178 1.29915068493151 378.296130396335 68 1.5009288585863 0.0185443454958904 0 1
"952" 1606 95 949.827599 19.3721095890411 7.70569863013699 216.939923867418 67 7.60138710139726 0 0 1
"953" 1695 95 1984.754 30.8364931506849 20.0352602739726 815.29078600508 147 15.7937003169205 0.025312576339726 0.0628695369863014 1
"954" 1745 95 3730.602 54.9412876712329 38.4272054794521 2039.31163436792 286 31.7828478124438 0.132803524395567 0 1
"955" 1943 95 395.6162 3.9001095890411 5.79098630136986 255.528677121031 46 3.60863321748493 0.0118030931506849 0 1
"956" 2080 95 2380.1218 8.34213698630137 14.6677534246575 659.587562309491 143 12.5786304009699 0.029455016890389 0 1
"957" 2103 95 13239.359 292.746657534247 99.6113150684931 3325.03278812985 422 106.704300321123 0.148304179282192 0 1
"958" 2107 95 3350.084 119.263835616438 45.182794520548 1246.05127936428 227 29.0464164481808 0.0314164616547945 0 1
"959" 2526 95 550.5662 24.0411232876712 4.38821917808219 517.603830157741 39 4.57295668717808 0.00416698423979178 0 1
"960" 2527 95 685.440906 26.7413150684932 5.67424657534247 528.039772512736 46 5.59082910433973 0.00973755184931507 0 1
"961" 2535 95 1987.7399 24.3661917808219 15.0747123287671 551.931122308905 100 15.4544800621151 0.0164290524707342 0 1
"962" 2549 95 3343.543 104.79895890411 41.7142465753425 2267.86882298771 181 28.6804282233863 0 0 1
"963" 2554 95 3509.966 134.317095890411 19.1683561643836 1319.7257245289 160 27.6411612144658 0.0800452054356164 0 1
"964" 2642 95 1200.409 56.2279726027397 10.020602739726 548.088681342455 123 10.4386958896274 0.0325765370958904 0 1
"965" 2706 95 2609.136 54.5627397260274 29.5232054794521 430.024792604826 74 20.273219543474 0.0240674849048219 0 1
"966" 2718 95 3349.714 51.2170684931507 19.3053424657534 1327.09299023575 126 27.0837512278849 0.186355911622636 0 1
"967" 2721 95 2403.835 44.8235890410959 13.7155342465753 1110.6026576212 119 18.6115213151342 0.0625597761278959 0 1
"968" 2727 95 12561.314 226.096465753425 65.4080821917808 1766.80197217666 160 90.5271709829753 0.0917170549350904 0 1
"969" 2790 95 225.7618 3.54301369863014 1.15904109589041 226.93485163702 46 2.5437539781863 0 0.000344939375342466 1
"970" 2850 95 14397.656 270.886465753425 164.783643835616 2879.42463461003 535 112.602104432712 0.106851348554942 0 1
"971" 2864 95 1509.691 102.18901369863 21.753698630137 1198.31496884786 111 13.8024598884 0.00647046915445479 0 1
"972" 2872 95 5580.898 313.391178082192 75.5090684931507 2237.32122850181 368 44.0597494000438 0.228389265683408 0 1
"973" 2876 95 7953.432 238.047698630137 125.441506849315 1635.19282092536 340 62.076603421989 0.0209815156158904 0 1
"974" 3098 95 2411.631 15.8203287671233 23.4084383561644 1287.004504373 189 22.2068110956658 0.143618479449238 0 1
"975" 3130 95 1131.014 40.0622465753425 9.56309589041096 640.251311155364 73 10.1716212789205 0.0398576190817479 0 1
"976" 3131 95 3780.447 151.736520547945 27.3581095890411 1287.06746354574 102 31.4728632573205 0.179170954027397 0 1
"977" 3138 95 1502.285 53.7705753424657 20.0744657534247 777.193920194692 96 13.2360326598247 0.0209745787694301 0 1
"978" 3140 95 7764.372 255.517397260274 42.8058904109589 1989.88593321657 171 61.8535994734849 0.300352191797786 0 1
"979" 3149 95 8945.801 358.550136986301 50.0738356164384 1816.98561340992 154 69.3728881129973 0.496961612311414 0 1
"980" 3178 95 1481.879 52.7965479452055 12.4241917808219 706.965693293706 87 9.43464015724932 0.0345628290575342 0 1
"981" 3297 95 4127.259 103.516520547945 47.4904931506849 798.930524683892 95 32.1676447077863 0.0942798672955233 0 1
"982" 3497 95 5781.047 150.899808219178 46.6620547945206 1181.39642700692 188 49.8097129450027 0 1.03892632508219 1
"983" 3644 95 1352.883 14.493397260274 13.1261643835616 337.236728555977 85 12.3795703517589 0.00755397961643836 0 1
"984" 3775 95 4081.107 59.3745205479452 46.0121095890411 986.054912751894 169 30.4633138675726 0.027434401533863 0 1
"985" 3776 95 1500.298 28.3397534246575 12.6272328767123 783.563077893658 126 12.4648286702959 0.0704958353588712 0 1
"986" 3788 95 1972.332 32.1771232876712 16.6372602739726 1141.73416455769 180 16.9271049427397 0.110547497292016 0 1
"987" 3796 95 1327.251 29.1676712328767 17.2440273972603 550.091193660313 103 11.0188193632603 0.0193570727671233 0 1
"988" 3936 95 1203.444 18.7218356164384 14.6433424657534 819.843256291321 132 9.81943014738082 0.0195727726082959 0 1
"989" 3945 95 166.616 4.51249315068493 2.634 468.723191564086 75 1.81042394666301 0.0104609128438356 0 1
